TransactionID,ItemID,TransactionDate,TransactionType,Quantity,UnitCost,Location,Department,Notes
TXN5776,ITEM1475,2024-04-04,Allocation,8,1271,Branch-LA,Engineering,
TXN6109,ITEM1504,2024-04-04,Transfer,3,714,Branch-Chicago,Finance,
TXN6254,ITEM1516,2024-04-04,Purchase,6,1445,Branch-NY,Engineering,
TXN6290,ITEM1518,2024-04-04,Return,7,1644,Branch-Chicago,Sales,Defective
TXN7442,ITEM1619,2024-04-04,Disposal,5,314,HQ-Warehouse,Operations,End of life
TXN7845,ITEM1651,2024-04-04,Transfer,2,877,Branch-Chicago,IT,
TXN38,ITEM1004,2024-04-05,Transfer,1,647,HQ-Warehouse,HR,
TXN662,ITEM1056,2024-04-05,Transfer,1,1669,Remote-Stock,IT,
TXN888,ITEM1074,2024-04-05,Disposal,1,287,Branch-NY,Engineering,End of life
TXN967,ITEM1080,2024-04-05,Transfer,10,857,Remote-Stock,IT,
TXN1219,ITEM1100,2024-04-05,Allocation,1,860,Remote-Stock,IT,
TXN1436,ITEM1118,2024-04-05,Return,9,2081,Branch-NY,Operations,Defective
TXN1539,ITEM1127,2024-04-05,Return,5,2046,Remote-Stock,Operations,Defective
TXN1974,ITEM1163,2024-04-05,Purchase,4,842,Branch-Seattle,Finance,
TXN2084,ITEM1174,2024-04-05,Transfer,6,1676,Branch-LA,HR,
TXN2106,ITEM1175,2024-04-05,Purchase,9,225,Branch-NY,Finance,
TXN2299,ITEM1192,2024-04-05,Transfer,8,641,Branch-NY,Operations,
TXN2622,ITEM1217,2024-04-05,Purchase,4,401,Branch-Chicago,HR,
TXN2628,ITEM1217,2024-04-05,Purchase,8,397,Branch-Chicago,HR,
TXN2684,ITEM1221,2024-04-05,Allocation,10,655,Branch-LA,HR,
TXN3908,ITEM1323,2024-04-05,Allocation,7,485,Branch-NY,Sales,
TXN4146,ITEM1343,2024-04-05,Return,5,1933,Branch-Chicago,IT,Defective
TXN4374,ITEM1362,2024-04-05,Return,2,1610,Branch-Chicago,Engineering,Defective
TXN4419,ITEM1365,2024-04-05,Return,9,1279,Remote-Stock,Finance,Defective
TXN4450,ITEM1368,2024-04-05,Purchase,3,1426,Branch-Seattle,Sales,
TXN5069,ITEM1417,2024-04-05,Return,3,222,HQ-Warehouse,Operations,Defective
TXN5078,ITEM1418,2024-04-05,Disposal,1,1527,Branch-Chicago,Operations,End of life
TXN6105,ITEM1504,2024-04-05,Purchase,4,771,Branch-Chicago,Finance,
TXN6813,ITEM1563,2024-04-05,Transfer,1,1917,Branch-LA,Sales,
TXN6935,ITEM1574,2024-04-05,Transfer,6,615,HQ-Warehouse,IT,
TXN6937,ITEM1574,2024-04-05,Purchase,3,613,HQ-Warehouse,IT,
TXN7787,ITEM1646,2024-04-05,Allocation,1,1955,Branch-NY,IT,
TXN708,ITEM1058,2024-04-06,Allocation,4,418,Branch-Seattle,Sales,
TXN743,ITEM1062,2024-04-06,Transfer,4,937,Branch-Chicago,HR,
TXN934,ITEM1077,2024-04-06,Purchase,7,1503,Remote-Stock,Sales,
TXN1165,ITEM1095,2024-04-06,Return,9,1784,Branch-LA,Engineering,Defective
TXN1607,ITEM1133,2024-04-06,Return,6,922,Branch-LA,Finance,Defective
TXN1629,ITEM1135,2024-04-06,Allocation,7,137,Remote-Stock,Marketing,
TXN1871,ITEM1155,2024-04-06,Allocation,1,871,Remote-Stock,IT,
TXN2485,ITEM1206,2024-04-06,Purchase,5,77,Branch-NY,Marketing,
TXN2990,ITEM1245,2024-04-06,Allocation,6,725,Remote-Stock,HR,
TXN3819,ITEM1316,2024-04-06,Transfer,10,1735,Branch-Chicago,Marketing,
TXN3937,ITEM1325,2024-04-06,Purchase,3,298,Branch-LA,Sales,
TXN4587,ITEM1381,2024-04-06,Return,2,554,HQ-Warehouse,HR,Defective
TXN4588,ITEM1381,2024-04-06,Purchase,3,592,HQ-Warehouse,HR,
TXN5012,ITEM1413,2024-04-06,Purchase,9,921,Remote-Stock,IT,
TXN5093,ITEM1419,2024-04-06,Allocation,4,218,Branch-Seattle,Engineering,
TXN5761,ITEM1473,2024-04-06,Disposal,6,488,Branch-Seattle,HR,End of life
TXN6090,ITEM1503,2024-04-06,Transfer,10,353,HQ-Warehouse,Marketing,
TXN6207,ITEM1512,2024-04-06,Purchase,4,928,Branch-LA,Marketing,
TXN6782,ITEM1562,2024-04-06,Disposal,1,1930,Branch-Chicago,HR,End of life
TXN6829,ITEM1564,2024-04-06,Purchase,4,493,HQ-Warehouse,Finance,
TXN7092,ITEM1586,2024-04-06,Disposal,1,1994,Remote-Stock,Finance,End of life
TXN7241,ITEM1602,2024-04-06,Transfer,1,384,Branch-Chicago,Marketing,
TXN7977,ITEM1660,2024-04-06,Allocation,2,567,Branch-LA,Marketing,
TXN7,ITEM1000,2024-04-07,Purchase,4,357,Branch-NY,Engineering,
TXN199,ITEM1016,2024-04-07,Transfer,6,1152,Remote-Stock,Sales,
TXN940,ITEM1077,2024-04-07,Purchase,2,1487,Remote-Stock,Sales,
TXN1407,ITEM1115,2024-04-07,Disposal,5,1624,Branch-Chicago,Marketing,End of life
TXN1596,ITEM1131,2024-04-07,Allocation,10,1843,Branch-NY,Engineering,
TXN2304,ITEM1192,2024-04-07,Allocation,4,669,Branch-NY,Operations,
TXN2967,ITEM1243,2024-04-07,Transfer,9,2094,Branch-Seattle,Marketing,
TXN3006,ITEM1246,2024-04-07,Disposal,5,1029,Branch-LA,HR,End of life
TXN3329,ITEM1272,2024-04-07,Return,8,786,Branch-NY,Sales,Defective
TXN3684,ITEM1302,2024-04-07,Transfer,9,1420,Branch-Chicago,Marketing,
TXN3989,ITEM1330,2024-04-07,Disposal,10,1858,Branch-Seattle,IT,End of life
TXN4283,ITEM1354,2024-04-07,Transfer,1,983,Branch-LA,Marketing,
TXN5604,ITEM1462,2024-04-07,Purchase,9,260,Branch-NY,Marketing,
TXN5661,ITEM1466,2024-04-07,Disposal,1,2098,Branch-Seattle,IT,End of life
TXN5828,ITEM1480,2024-04-07,Transfer,3,1744,HQ-Warehouse,Marketing,
TXN5960,ITEM1491,2024-04-07,Return,3,1496,HQ-Warehouse,Engineering,Defective
TXN6618,ITEM1548,2024-04-07,Transfer,5,329,HQ-Warehouse,Sales,
TXN7334,ITEM1610,2024-04-07,Allocation,4,1520,Branch-Chicago,IT,
TXN7593,ITEM1631,2024-04-07,Purchase,4,1851,Branch-Chicago,Marketing,
TXN7939,ITEM1657,2024-04-07,Disposal,5,453,Branch-NY,HR,End of life
TXN8125,ITEM1673,2024-04-07,Disposal,2,1592,Branch-Seattle,Operations,End of life
TXN258,ITEM1022,2024-04-08,Return,1,167,Branch-LA,Finance,Defective
TXN491,ITEM1041,2024-04-08,Transfer,7,286,Branch-Seattle,Operations,
TXN1416,ITEM1117,2024-04-08,Transfer,6,626,Branch-Seattle,Engineering,
TXN1656,ITEM1137,2024-04-08,Purchase,1,741,Branch-LA,IT,
TXN1852,ITEM1153,2024-04-08,Transfer,7,880,Branch-Chicago,Operations,
TXN1980,ITEM1164,2024-04-08,Purchase,3,1972,Branch-Chicago,IT,
TXN2265,ITEM1189,2024-04-08,Allocation,2,1216,Branch-NY,Finance,
TXN2917,ITEM1241,2024-04-08,Allocation,2,308,Branch-Chicago,HR,
TXN3500,ITEM1286,2024-04-08,Return,5,475,Branch-LA,Operations,Defective
TXN3503,ITEM1286,2024-04-08,Purchase,9,435,Branch-LA,Operations,
TXN3627,ITEM1297,2024-04-08,Disposal,3,1576,Remote-Stock,HR,End of life
TXN3770,ITEM1312,2024-04-08,Return,8,210,HQ-Warehouse,Operations,Defective
TXN4546,ITEM1375,2024-04-08,Purchase,3,333,Branch-LA,Operations,
TXN4778,ITEM1396,2024-04-08,Transfer,7,838,Branch-Seattle,IT,
TXN4855,ITEM1401,2024-04-08,Purchase,4,752,Branch-LA,Operations,
TXN5296,ITEM1437,2024-04-08,Allocation,10,1431,Branch-NY,HR,
TXN5330,ITEM1440,2024-04-08,Transfer,9,730,HQ-Warehouse,Marketing,
TXN5411,ITEM1447,2024-04-08,Transfer,3,1485,Branch-NY,Operations,
TXN5710,ITEM1471,2024-04-08,Return,1,1023,HQ-Warehouse,Operations,Defective
TXN5864,ITEM1483,2024-04-08,Purchase,2,275,HQ-Warehouse,Engineering,
TXN6190,ITEM1511,2024-04-08,Purchase,3,233,Branch-LA,Operations,
TXN6319,ITEM1520,2024-04-08,Disposal,9,809,Branch-NY,Operations,End of life
TXN6866,ITEM1567,2024-04-08,Disposal,9,834,HQ-Warehouse,Operations,End of life
TXN6891,ITEM1569,2024-04-08,Purchase,7,1414,Remote-Stock,Engineering,
TXN7291,ITEM1606,2024-04-08,Purchase,10,1525,Branch-LA,Operations,
TXN7341,ITEM1610,2024-04-08,Purchase,4,1540,Branch-Chicago,IT,
TXN7490,ITEM1623,2024-04-08,Transfer,1,704,Branch-LA,Finance,
TXN7903,ITEM1655,2024-04-08,Transfer,6,117,Branch-NY,HR,
TXN200,ITEM1016,2024-04-09,Allocation,10,1123,Remote-Stock,Sales,
TXN869,ITEM1072,2024-04-09,Purchase,10,477,Branch-Chicago,Marketing,
TXN1327,ITEM1108,2024-04-09,Return,5,702,Branch-Seattle,Engineering,Defective
TXN1391,ITEM1113,2024-04-09,Allocation,4,236,Branch-Chicago,IT,
TXN2165,ITEM1180,2024-04-09,Return,9,660,Remote-Stock,Sales,Defective
TXN3382,ITEM1276,2024-04-09,Transfer,8,1804,Branch-Seattle,Finance,
TXN3668,ITEM1301,2024-04-09,Allocation,2,1335,Branch-Seattle,IT,
TXN3838,ITEM1317,2024-04-09,Disposal,1,820,Branch-Seattle,Finance,End of life
TXN5200,ITEM1428,2024-04-09,Purchase,8,1279,HQ-Warehouse,Engineering,
TXN5443,ITEM1449,2024-04-09,Return,8,1113,Branch-LA,HR,Defective
TXN6114,ITEM1504,2024-04-09,Allocation,4,785,Branch-Chicago,Finance,
TXN6448,ITEM1532,2024-04-09,Allocation,9,1762,Branch-NY,Operations,
TXN6488,ITEM1536,2024-04-09,Allocation,6,1472,HQ-Warehouse,Sales,
TXN6514,ITEM1538,2024-04-09,Transfer,10,1218,Branch-LA,Marketing,
TXN6630,ITEM1549,2024-04-09,Allocation,1,980,Branch-LA,HR,
TXN6998,ITEM1579,2024-04-09,Transfer,9,356,Branch-NY,IT,
TXN7527,ITEM1626,2024-04-09,Disposal,4,1611,Remote-Stock,Marketing,End of life
TXN7574,ITEM1630,2024-04-09,Purchase,2,344,Branch-Chicago,Operations,
TXN7677,ITEM1638,2024-04-09,Return,7,1367,Branch-NY,Sales,Defective
TXN7739,ITEM1642,2024-04-09,Disposal,10,1002,Branch-NY,Finance,End of life
TXN808,ITEM1067,2024-04-10,Transfer,4,858,Branch-Seattle,Finance,
TXN867,ITEM1072,2024-04-10,Disposal,1,507,Branch-Chicago,Marketing,End of life
TXN1134,ITEM1093,2024-04-10,Transfer,9,1976,Branch-Seattle,Sales,
TXN1181,ITEM1096,2024-04-10,Purchase,8,553,HQ-Warehouse,Sales,
TXN1411,ITEM1116,2024-04-10,Allocation,6,573,Remote-Stock,Marketing,
TXN1739,ITEM1144,2024-04-10,Transfer,7,1536,Branch-NY,Sales,
TXN2081,ITEM1174,2024-04-10,Purchase,10,1667,Branch-LA,HR,
TXN2333,ITEM1195,2024-04-10,Disposal,2,693,HQ-Warehouse,Engineering,End of life
TXN2573,ITEM1213,2024-04-10,Disposal,10,965,Branch-Seattle,HR,End of life
TXN2591,ITEM1215,2024-04-10,Allocation,3,569,Branch-Chicago,Engineering,
TXN3191,ITEM1262,2024-04-10,Transfer,1,597,Branch-Seattle,Engineering,
TXN3505,ITEM1286,2024-04-10,Purchase,4,431,Branch-LA,Operations,
TXN4960,ITEM1410,2024-04-10,Transfer,4,464,Remote-Stock,Sales,
TXN5300,ITEM1437,2024-04-10,Transfer,4,1347,Branch-NY,HR,
TXN5370,ITEM1443,2024-04-10,Disposal,4,1605,Remote-Stock,HR,End of life
TXN5418,ITEM1448,2024-04-10,Transfer,2,2057,Branch-LA,IT,
TXN5586,ITEM1460,2024-04-10,Disposal,9,469,Remote-Stock,HR,End of life
TXN5714,ITEM1471,2024-04-10,Return,1,951,HQ-Warehouse,Operations,Defective
TXN6189,ITEM1511,2024-04-10,Allocation,6,227,Branch-LA,Operations,
TXN6873,ITEM1567,2024-04-10,Return,3,791,HQ-Warehouse,Operations,Defective
TXN6900,ITEM1570,2024-04-10,Purchase,1,1956,Remote-Stock,Engineering,
TXN6993,ITEM1578,2024-04-10,Return,2,994,Branch-LA,Marketing,Defective
TXN7078,ITEM1586,2024-04-10,Allocation,4,2000,Remote-Stock,Finance,
TXN7586,ITEM1631,2024-04-10,Transfer,3,1826,Branch-Chicago,Marketing,
TXN7692,ITEM1639,2024-04-10,Allocation,5,167,Branch-LA,HR,
TXN7694,ITEM1639,2024-04-10,Purchase,9,182,Branch-LA,HR,
TXN7949,ITEM1658,2024-04-10,Purchase,9,395,Branch-LA,Engineering,
TXN7995,ITEM1661,2024-04-10,Allocation,3,724,Branch-NY,IT,
TXN8131,ITEM1673,2024-04-10,Return,4,1598,Branch-Seattle,Operations,Defective
TXN344,ITEM1028,2024-04-11,Allocation,3,1700,Branch-NY,Sales,
TXN734,ITEM1062,2024-04-11,Transfer,5,864,Branch-Chicago,HR,
TXN1364,ITEM1111,2024-04-11,Allocation,1,674,Branch-Seattle,Sales,
TXN1870,ITEM1155,2024-04-11,Purchase,4,907,Remote-Stock,IT,
TXN2393,ITEM1199,2024-04-11,Disposal,1,1152,Branch-Chicago,Finance,End of life
TXN2539,ITEM1211,2024-04-11,Purchase,7,1937,Branch-LA,Finance,
TXN2977,ITEM1244,2024-04-11,Purchase,7,617,Remote-Stock,IT,
TXN3343,ITEM1273,2024-04-11,Allocation,4,484,Branch-Chicago,Finance,
TXN4112,ITEM1340,2024-04-11,Purchase,10,1850,Branch-NY,Marketing,
TXN4648,ITEM1386,2024-04-11,Return,9,142,Branch-NY,HR,Defective
TXN4964,ITEM1410,2024-04-11,Transfer,5,530,Remote-Stock,Sales,
TXN5119,ITEM1421,2024-04-11,Transfer,4,1188,Branch-LA,Marketing,
TXN5489,ITEM1452,2024-04-11,Disposal,3,655,Branch-NY,IT,End of life
TXN5994,ITEM1493,2024-04-11,Allocation,8,1064,Branch-LA,Operations,
TXN6960,ITEM1575,2024-04-11,Disposal,10,1364,Remote-Stock,HR,End of life
TXN6985,ITEM1577,2024-04-11,Disposal,10,1327,Remote-Stock,Operations,End of life
TXN7007,ITEM1580,2024-04-11,Disposal,5,192,Branch-Chicago,HR,End of life
TXN7469,ITEM1621,2024-04-11,Return,1,1792,Branch-NY,Marketing,Defective
TXN7705,ITEM1640,2024-04-11,Disposal,9,255,HQ-Warehouse,Marketing,End of life
TXN7784,ITEM1646,2024-04-11,Return,8,1922,Branch-NY,IT,Defective
TXN7811,ITEM1649,2024-04-11,Transfer,5,1050,Branch-Chicago,Finance,
TXN457,ITEM1038,2024-04-12,Allocation,3,489,HQ-Warehouse,Operations,
TXN565,ITEM1048,2024-04-12,Disposal,9,876,Branch-LA,Marketing,End of life
TXN881,ITEM1073,2024-04-12,Transfer,5,270,HQ-Warehouse,Sales,
TXN1144,ITEM1094,2024-04-12,Return,6,2109,Remote-Stock,Finance,Defective
TXN1263,ITEM1104,2024-04-12,Disposal,8,907,Branch-NY,Engineering,End of life
TXN1320,ITEM1108,2024-04-12,Purchase,5,763,Branch-Seattle,Engineering,
TXN1610,ITEM1133,2024-04-12,Allocation,9,879,Branch-LA,Finance,
TXN1654,ITEM1137,2024-04-12,Purchase,4,701,Branch-LA,IT,
TXN1664,ITEM1138,2024-04-12,Disposal,7,1819,Remote-Stock,Operations,End of life
TXN2221,ITEM1186,2024-04-12,Return,8,1539,Branch-Seattle,IT,Defective
TXN2562,ITEM1212,2024-04-12,Disposal,6,234,Branch-NY,Engineering,End of life
TXN2750,ITEM1227,2024-04-12,Disposal,4,708,Branch-NY,Sales,End of life
TXN2992,ITEM1245,2024-04-12,Return,1,709,Remote-Stock,HR,Defective
TXN3988,ITEM1330,2024-04-12,Transfer,1,1895,Branch-Seattle,IT,
TXN4179,ITEM1346,2024-04-12,Allocation,2,1271,Branch-NY,Marketing,
TXN4558,ITEM1376,2024-04-12,Disposal,8,173,Branch-LA,Marketing,End of life
TXN5625,ITEM1464,2024-04-12,Disposal,3,1975,Branch-NY,Marketing,End of life
TXN5911,ITEM1487,2024-04-12,Return,10,920,Branch-Chicago,HR,Defective
TXN5953,ITEM1490,2024-04-12,Return,6,1994,Branch-Seattle,HR,Defective
TXN6014,ITEM1495,2024-04-12,Transfer,8,459,Branch-Seattle,Finance,
TXN6334,ITEM1521,2024-04-12,Transfer,1,1851,Branch-Chicago,Operations,
TXN6465,ITEM1534,2024-04-12,Purchase,8,631,Branch-Chicago,Engineering,
TXN109,ITEM1010,2024-04-13,Purchase,8,1775,Remote-Stock,Operations,
TXN584,ITEM1050,2024-04-13,Disposal,7,1638,Branch-Seattle,HR,End of life
TXN682,ITEM1057,2024-04-13,Purchase,1,529,Branch-NY,HR,
TXN822,ITEM1068,2024-04-13,Return,6,1672,Remote-Stock,IT,Defective
TXN917,ITEM1076,2024-04-13,Allocation,7,1975,Branch-LA,Operations,
TXN2691,ITEM1222,2024-04-13,Disposal,4,1424,Remote-Stock,Marketing,End of life
TXN2737,ITEM1225,2024-04-13,Transfer,9,708,Remote-Stock,IT,
TXN2901,ITEM1239,2024-04-13,Return,7,1378,HQ-Warehouse,IT,Defective
TXN3032,ITEM1248,2024-04-13,Allocation,7,1031,HQ-Warehouse,Operations,
TXN3600,ITEM1295,2024-04-13,Disposal,3,2063,Branch-Chicago,Finance,End of life
TXN3878,ITEM1321,2024-04-13,Allocation,5,1870,Branch-LA,Sales,
TXN4111,ITEM1340,2024-04-13,Disposal,10,1774,Branch-NY,Marketing,End of life
TXN4202,ITEM1348,2024-04-13,Transfer,9,1728,HQ-Warehouse,Sales,
TXN4279,ITEM1353,2024-04-13,Return,2,374,Branch-NY,IT,Defective
TXN4560,ITEM1376,2024-04-13,Return,5,214,Branch-LA,Marketing,Defective
TXN4655,ITEM1386,2024-04-13,Purchase,8,150,Branch-NY,HR,
TXN4827,ITEM1399,2024-04-13,Purchase,4,643,Branch-LA,Marketing,
TXN4884,ITEM1403,2024-04-13,Return,2,245,Branch-NY,HR,Defective
TXN5323,ITEM1439,2024-04-13,Disposal,4,1605,Branch-LA,Sales,End of life
TXN5477,ITEM1452,2024-04-13,Purchase,10,615,Branch-NY,IT,
TXN5602,ITEM1461,2024-04-13,Return,6,1568,Branch-Seattle,Marketing,Defective
TXN5876,ITEM1484,2024-04-13,Purchase,5,1252,Branch-NY,HR,
TXN6317,ITEM1520,2024-04-13,Transfer,7,868,Branch-NY,Operations,
TXN6511,ITEM1538,2024-04-13,Transfer,5,1195,Branch-LA,Marketing,
TXN6684,ITEM1553,2024-04-13,Return,10,1573,Branch-Seattle,Sales,Defective
TXN7054,ITEM1583,2024-04-13,Disposal,2,1774,Branch-Seattle,IT,End of life
TXN7286,ITEM1605,2024-04-13,Disposal,5,753,Remote-Stock,Operations,End of life
TXN7548,ITEM1628,2024-04-13,Transfer,7,1612,Remote-Stock,Engineering,
TXN7807,ITEM1648,2024-04-13,Purchase,9,110,Branch-LA,IT,
TXN7985,ITEM1661,2024-04-13,Purchase,10,798,Branch-NY,IT,
TXN8117,ITEM1672,2024-04-13,Disposal,4,1170,Remote-Stock,Engineering,End of life
TXN613,ITEM1052,2024-04-14,Allocation,7,2097,Branch-Chicago,Operations,
TXN759,ITEM1064,2024-04-14,Disposal,5,556,Branch-Seattle,Marketing,End of life
TXN870,ITEM1072,2024-04-14,Disposal,3,452,Branch-Chicago,Marketing,End of life
TXN925,ITEM1077,2024-04-14,Purchase,4,1530,Remote-Stock,Sales,
TXN1379,ITEM1112,2024-04-14,Disposal,3,1458,HQ-Warehouse,IT,End of life
TXN1421,ITEM1117,2024-04-14,Allocation,3,685,Branch-Seattle,Engineering,
TXN1778,ITEM1147,2024-04-14,Allocation,1,1901,HQ-Warehouse,HR,
TXN1851,ITEM1153,2024-04-14,Purchase,1,839,Branch-Chicago,Operations,
TXN2107,ITEM1175,2024-04-14,Allocation,7,253,Branch-NY,Finance,
TXN2334,ITEM1195,2024-04-14,Allocation,1,683,HQ-Warehouse,Engineering,
TXN2870,ITEM1236,2024-04-14,Disposal,3,1474,Branch-NY,IT,End of life
TXN2943,ITEM1242,2024-04-14,Disposal,8,145,Branch-Seattle,IT,End of life
TXN2964,ITEM1243,2024-04-14,Disposal,2,2105,Branch-Seattle,Marketing,End of life
TXN3082,ITEM1253,2024-04-14,Return,2,1553,Branch-LA,Marketing,Defective
TXN3223,ITEM1265,2024-04-14,Return,8,1103,HQ-Warehouse,IT,Defective
TXN4021,ITEM1333,2024-04-14,Disposal,8,169,Branch-NY,Marketing,End of life
TXN4230,ITEM1350,2024-04-14,Allocation,5,546,HQ-Warehouse,Operations,
TXN4477,ITEM1369,2024-04-14,Allocation,8,1033,Branch-Chicago,HR,
TXN4666,ITEM1387,2024-04-14,Disposal,3,661,Branch-LA,Operations,End of life
TXN4946,ITEM1408,2024-04-14,Purchase,7,175,Remote-Stock,IT,
TXN5171,ITEM1426,2024-04-14,Transfer,7,1444,Branch-LA,Finance,
TXN5220,ITEM1430,2024-04-14,Purchase,4,326,Branch-LA,IT,
TXN5461,ITEM1451,2024-04-14,Disposal,4,910,Branch-Chicago,HR,End of life
TXN5674,ITEM1468,2024-04-14,Purchase,10,1901,Branch-LA,Engineering,
TXN5689,ITEM1469,2024-04-14,Purchase,1,1944,HQ-Warehouse,Engineering,
TXN5970,ITEM1492,2024-04-14,Return,7,57,Branch-Chicago,Sales,Defective
TXN7130,ITEM1590,2024-04-14,Transfer,7,542,Branch-Seattle,Engineering,
TXN7620,ITEM1633,2024-04-14,Transfer,7,181,HQ-Warehouse,Marketing,
TXN7637,ITEM1634,2024-04-14,Return,4,276,HQ-Warehouse,Engineering,Defective
TXN8023,ITEM1664,2024-04-14,Disposal,3,1670,Branch-Chicago,Finance,End of life
TXN8097,ITEM1670,2024-04-14,Allocation,10,294,Branch-Seattle,Finance,
TXN78,ITEM1007,2024-04-15,Return,4,508,Branch-Chicago,Engineering,Defective
TXN1517,ITEM1125,2024-04-15,Disposal,7,1767,Branch-Chicago,Marketing,End of life
TXN2137,ITEM1178,2024-04-15,Disposal,3,1932,Remote-Stock,Engineering,End of life
TXN2269,ITEM1190,2024-04-15,Return,4,1214,Branch-Seattle,Operations,Defective
TXN2445,ITEM1203,2024-04-15,Transfer,4,484,Branch-Chicago,Sales,
TXN2744,ITEM1226,2024-04-15,Disposal,6,1301,Remote-Stock,Marketing,End of life
TXN2865,ITEM1235,2024-04-15,Allocation,9,575,Branch-Chicago,IT,
TXN3020,ITEM1247,2024-04-15,Return,4,2094,Branch-Seattle,HR,Defective
TXN3589,ITEM1294,2024-04-15,Allocation,4,2076,Remote-Stock,Engineering,
TXN4193,ITEM1348,2024-04-15,Transfer,1,1691,HQ-Warehouse,Sales,
TXN4195,ITEM1348,2024-04-15,Purchase,8,1723,HQ-Warehouse,Sales,
TXN4245,ITEM1351,2024-04-15,Allocation,7,1380,Branch-Chicago,Finance,
TXN4523,ITEM1373,2024-04-15,Transfer,4,494,Branch-LA,Sales,
TXN4881,ITEM1403,2024-04-15,Transfer,8,279,Branch-NY,HR,
TXN4930,ITEM1407,2024-04-15,Allocation,10,1960,Branch-LA,Marketing,
TXN5387,ITEM1444,2024-04-15,Return,8,1472,Branch-LA,Operations,Defective
TXN5663,ITEM1466,2024-04-15,Allocation,3,2094,Branch-Seattle,IT,
TXN6472,ITEM1535,2024-04-15,Purchase,7,454,HQ-Warehouse,Operations,
TXN6691,ITEM1554,2024-04-15,Transfer,1,557,Branch-Chicago,HR,
TXN6712,ITEM1556,2024-04-15,Allocation,8,836,Branch-NY,Sales,
TXN6886,ITEM1569,2024-04-15,Disposal,6,1492,Remote-Stock,Engineering,End of life
TXN7611,ITEM1633,2024-04-15,Allocation,7,112,HQ-Warehouse,Marketing,
TXN7721,ITEM1641,2024-04-15,Transfer,9,1878,Branch-Chicago,Marketing,
TXN7981,ITEM1660,2024-04-15,Allocation,1,576,Branch-LA,Marketing,
TXN8179,ITEM1677,2024-04-15,Allocation,7,240,Branch-Seattle,Finance,
TXN117,ITEM1010,2024-04-16,Transfer,1,1753,Remote-Stock,Operations,
TXN1038,ITEM1087,2024-04-16,Purchase,8,1182,HQ-Warehouse,HR,
TXN1585,ITEM1130,2024-04-16,Transfer,1,743,Branch-NY,HR,
TXN1806,ITEM1150,2024-04-16,Disposal,3,1003,Remote-Stock,Engineering,End of life
TXN1854,ITEM1153,2024-04-16,Disposal,9,901,Branch-Chicago,Operations,End of life
TXN2227,ITEM1187,2024-04-16,Disposal,8,1913,HQ-Warehouse,HR,End of life
TXN2648,ITEM1219,2024-04-16,Purchase,1,410,Branch-LA,Finance,
TXN2968,ITEM1243,2024-04-16,Transfer,5,2079,Branch-Seattle,Marketing,
TXN3110,ITEM1255,2024-04-16,Return,10,551,Branch-Seattle,Operations,Defective
TXN3374,ITEM1276,2024-04-16,Disposal,5,1814,Branch-Seattle,Finance,End of life
TXN3625,ITEM1297,2024-04-16,Disposal,2,1574,Remote-Stock,HR,End of life
TXN4054,ITEM1336,2024-04-16,Return,4,437,Branch-NY,HR,Defective
TXN4425,ITEM1366,2024-04-16,Purchase,4,164,Branch-Chicago,Marketing,
TXN4527,ITEM1374,2024-04-16,Return,8,1845,Remote-Stock,HR,Defective
TXN5164,ITEM1425,2024-04-16,Disposal,9,607,Branch-LA,HR,End of life
TXN5179,ITEM1426,2024-04-16,Return,7,1454,Branch-LA,Finance,Defective
TXN5554,ITEM1457,2024-04-16,Disposal,2,718,Branch-Chicago,Sales,End of life
TXN5924,ITEM1487,2024-04-16,Disposal,2,947,Branch-Chicago,HR,End of life
TXN5950,ITEM1489,2024-04-16,Disposal,5,1581,Branch-LA,Marketing,End of life
TXN6184,ITEM1510,2024-04-16,Return,1,1637,HQ-Warehouse,Sales,Defective
TXN6256,ITEM1516,2024-04-16,Allocation,2,1372,Branch-NY,Engineering,
TXN6262,ITEM1516,2024-04-16,Return,5,1400,Branch-NY,Engineering,Defective
TXN6279,ITEM1517,2024-04-16,Disposal,5,349,Branch-Seattle,HR,End of life
TXN7187,ITEM1596,2024-04-16,Disposal,5,602,HQ-Warehouse,IT,End of life
TXN7276,ITEM1605,2024-04-16,Disposal,9,829,Remote-Stock,Operations,End of life
TXN8089,ITEM1669,2024-04-16,Purchase,2,1952,Branch-Seattle,Operations,
TXN550,ITEM1046,2024-04-17,Return,6,1992,Remote-Stock,Engineering,Defective
TXN661,ITEM1056,2024-04-17,Allocation,1,1632,Remote-Stock,IT,
TXN675,ITEM1056,2024-04-17,Disposal,1,1654,Remote-Stock,IT,End of life
TXN718,ITEM1060,2024-04-17,Purchase,9,1615,Branch-Chicago,Sales,
TXN1463,ITEM1120,2024-04-17,Disposal,7,281,HQ-Warehouse,Marketing,End of life
TXN1781,ITEM1147,2024-04-17,Purchase,3,1896,HQ-Warehouse,HR,
TXN2284,ITEM1191,2024-04-17,Allocation,4,868,Branch-Seattle,IT,
TXN2546,ITEM1211,2024-04-17,Purchase,1,1916,Branch-LA,Finance,
TXN2754,ITEM1227,2024-04-17,Disposal,1,709,Branch-NY,Sales,End of life
TXN2780,ITEM1229,2024-04-17,Allocation,4,590,Branch-NY,Sales,
TXN2863,ITEM1235,2024-04-17,Purchase,9,517,Branch-Chicago,IT,
TXN3386,ITEM1277,2024-04-17,Transfer,7,577,Remote-Stock,HR,
